Time,axis_2_enc_position_resolver_motor,axis_2_actual_position,axis_2_raw_position_resolver_motor,raw_position_2_ext
48100,37.6226806640625,-145.0391731168157,-10216816.0,576
48198,37.6226806640625,-145.0391731168157,-10216816.0,576
48299,37.6226806640625,-145.0391731168157,-10216816.0,576
48394,37.2381591796875,-145.0391731168157,-10216816.0,576
48498,37.2381591796875,-145.0391731168157,-10216816.0,576
48596,37.2381591796875,-145.0391731168157,-10216816.0,576
48697,37.2381591796875,-145.0391731168157,-10216816.0,576
48798,37.2381591796875,-147.43701121904363,-10216816.0,576
48896,37.2381591796875,-147.43701121904363,-10216816.0,576
48996,37.2381591796875,-147.43701121904363,-10216816.0,576
49095,252.8558349609375,-147.43701121904363,-10453935.0,576
49195,252.8558349609375,-147.43701121904363,-10453935.0,576
49296,252.8558349609375,-147.43701121904363,-10453935.0,494
49395,252.8558349609375,-147.43701121904363,-10453935.0,494
49501,252.8558349609375,-147.43701121904363,-10453935.0,494
49594,252.8558349609375,-151.6137613542369,-10453935.0,494
49697,252.8558349609375,-151.6137613542369,-10453935.0,494
49795,252.8558349609375,-151.6137613542369,-10751755.0,494
49897,252.8558349609375,-151.6137613542369,-10751755.0,494
49996,252.8558349609375,-151.6137613542369,-10751755.0,494
50093,59.2327880859375,-151.6137613542369,-10751755.0,494
50197,59.2327880859375,-151.6137613542369,-10751755.0,494
50295,59.2327880859375,-151.6137613542369,-10751755.0,494
50397,59.2327880859375,-151.6137613542369,-10751755.0,494
50495,59.2327880859375,-155.46838544150054,-10751755.0,494
50597,59.2327880859375,-155.46838544150054,-10751755.0,494
50696,59.2327880859375,-155.46838544150054,-10751755.0,494
50798,67.67578125,-155.46838544150054,-11012330.0,494
50895,67.67578125,-155.46838544150054,-11012330.0,494
50995,67.67578125,-155.46838544150054,-11012330.0,494
51096,67.67578125,-155.46838544150054,-11012330.0,494
51194,67.67578125,-155.46838544150054,-11012330.0,345
51294,67.67578125,-155.46838544150054,-11012330.0,345
51398,67.67578125,-159.6654645397468,-11012330.0,345
51496,67.67578125,-159.6654645397468,-11012330.0,345
51596,67.67578125,-159.6654645397468,-11012330.0,345
51698,184.59228515625,-159.6654645397468,-11314217.0,345
51796,184.59228515625,-159.6654645397468,-11314217.0,345
51896,184.59228515625,-159.6654645397468,-11314217.0,345
51998,184.59228515625,-159.6654645397468,-11314217.0,345
52097,184.59228515625,-159.6654645397468,-11314217.0,345
52194,184.59228515625,-159.6654645397468,-11314217.0,345
52297,184.59228515625,-159.6654645397468,-11314217.0,345
52394,184.59228515625,-164.20359322485405,-11314217.0,345
52499,184.59228515625,-164.20359322485405,-11314217.0,345
52597,184.59228515625,-164.20359322485405,-11314217.0,345
52694,202.0001220703125,-164.20359322485405,-11635851.0,345
52796,202.0001220703125,-164.20359322485405,-11635851.0,345
52895,202.0001220703125,-164.20359322485405,-11635851.0,345
52998,202.0001220703125,-164.20359322485405,-11635851.0,345
53097,202.0001220703125,-164.20359322485405,-11635851.0,196
53192,202.0001220703125,-164.20359322485405,-11635851.0,196
53295,202.0001220703125,-164.20359322485405,-11635851.0,196
53394,202.0001220703125,-168.5443662923896,-11925136.0,196
53496,202.0001220703125,-168.5443662923896,-11925136.0,196
53594,333.6932373046875,-168.5443662923896,-11925136.0,196
53699,333.6932373046875,-168.5443662923896,-11925136.0,196
53797,333.6932373046875,-168.5443662923896,-11925136.0,196
53895,333.6932373046875,-168.5443662923896,-11925136.0,196
54001,333.6932373046875,-168.5443662923896,-11925136.0,196
54094,333.6932373046875,-168.5443662923896,-11925136.0,196
54196,333.6932373046875,-168.5443662923896,-11925136.0,196
54297,333.6932373046875,-172.7853684434892,-12225475.0,196
54396,333.6932373046875,-172.7853684434892,-12225475.0,196
54498,333.6932373046875,-172.7853684434892,-12225475.0,196
54595,172.694091796875,-172.7853684434892,-12225475.0,196
54697,172.694091796875,-172.7853684434892,-12225475.0,196
54795,172.694091796875,-172.7853684434892,-12225475.0,196
54898,172.694091796875,-172.7853684434892,-12225475.0,196
54995,172.694091796875,-177.10643718091475,-12225475.0,42
55095,172.694091796875,-177.10643718091475,-12225475.0,42
55200,172.694091796875,-177.10643718091475,-12225475.0,42
55296,172.694091796875,-177.10643718091475,-12528997.0,42
55395,172.694091796875,-177.10643718091475,-12528997.0,42
55495,274.6746826171875,-177.10643718091475,-12528997.0,42
55597,274.6746826171875,-177.10643718091475,-12528997.0,42
55705,274.6746826171875,-177.10643718091475,-12528997.0,42
55793,274.6746826171875,-177.10643718091475,-12528997.0,42
55896,274.6746826171875,-177.10643718091475,-12528997.0,42
55995,274.6746826171875,-181.48254459833782,-12528997.0,42
56107,274.6746826171875,-181.48254459833782,-12528997.0,42
56202,274.6746826171875,-181.48254459833782,-12528997.0,42
56296,274.6746826171875,-181.48254459833782,-12853163.0,42
56397,274.6746826171875,-181.48254459833782,-12853163.0,42
56496,292.65380859375,-181.48254459833782,-12853163.0,42
56597,292.65380859375,-181.48254459833782,-12853163.0,42
56695,292.65380859375,-181.48254459833782,-12853163.0,42
56799,292.65380859375,-181.48254459833782,-12853163.0,42
56898,292.65380859375,-181.48254459833782,-12853163.0,42
56993,292.65380859375,-181.48254459833782,-12853163.0,3987
57098,292.65380859375,-181.48254459833782,-12853163.0,3987
57196,292.65380859375,-186.26185258044725,-13169553.0,3987
57298,292.65380859375,-186.26185258044725,-13169553.0,3987
57397,292.65380859375,-186.26185258044725,-13169553.0,3987
57495,98.72314453125,-186.26185258044725,-13169553.0,3987
57597,98.72314453125,-186.26185258044725,-13169553.0,3987
57696,98.72314453125,-186.26185258044725,-13169553.0,3987
57796,98.72314453125,-186.26185258044725,-13169553.0,3987
57897,98.72314453125,-190.1862652028844,-13169553.0,3987
57998,98.72314453125,-190.1862652028844,-13169553.0,3987
58110,98.72314453125,-190.1862652028844,-13169553.0,3987
58200,98.72314453125,-190.1862652028844,-13450752.0,3987
58296,98.72314453125,-190.1862652028844,-13450752.0,3987
58403,98.72314453125,-190.1862652028844,-13450752.0,3987
58495,215.3485107421875,-190.1862652028844,-13450752.0,3987
58605,215.3485107421875,-190.1862652028844,-13450752.0,3987
58696,215.3485107421875,-190.1862652028844,-13450752.0,3987
58797,215.3485107421875,-190.1862652028844,-13450752.0,3987
58896,215.3485107421875,-190.1862652028844,-13450752.0,3987
58995,215.3485107421875,-191.09811572999283,-13450752.0,3889
59096,215.3485107421875,-191.09811572999283,-13450752.0,3889
59195,215.3485107421875,-191.09811572999283,-13461212.0,3889
59296,215.3485107421875,-191.09811572999283,-13461212.0,3889
59395,215.3594970703125,-191.09811572999283,-13461212.0,3889
59497,215.3594970703125,-191.09811572999283,-13461212.0,3889
59596,215.3594970703125,-191.09811572999283,-13461212.0,3889
59694,215.3594970703125,-191.09811572999283,-13461212.0,3889
59805,215.3594970703125,-191.09811572999283,-13461212.0,3889
59895,215.3594970703125,-191.09808733758635,-13461212.0,3889
59999,215.3594970703125,-191.09808733758635,-13461212.0,3889
60101,215.3594970703125,-191.09808733758635,-13461212.0,3889
60197,215.3704833984375,-191.09808733758635,-13461212.0,3889
60298,215.3704833984375,-191.09808733758635,-13461212.0,3889
60395,215.3704833984375,-191.09808733758635,-13461212.0,3889
60500,215.3704833984375,-191.09808733758635,-13461212.0,3889
60597,215.3704833984375,-191.09808733758635,-13461212.0,3889
60695,215.3704833984375,-191.09814412239933,-13461212.0,3889
60804,215.3704833984375,-191.09814412239933,-13461212.0,3889
60896,215.3704833984375,-191.09814412239933,-13461213.0,3889
60998,215.3704833984375,-191.09814412239933,-13461213.0,3889
61097,215.3485107421875,-191.09814412239933,-13461213.0,3889
61197,215.3485107421875,-191.09814412239933,-13461213.0,3889
61298,215.3485107421875,-191.09814412239933,-13461213.0,3889
61395,215.3485107421875,-191.09814412239933,-13461213.0,3889
61498,215.3485107421875,-191.09814412239933,-13461213.0,3889
61595,215.3485107421875,-191.09811572999283,-13461213.0,3889
61700,215.3485107421875,-191.09811572999283,-13461213.0,3889
61799,215.3485107421875,-191.09811572999283,-13461209.0,3889
61895,215.3485107421875,-191.09811572999283,-13461209.0,3889
61999,215.3485107421875,-191.09811572999283,-13461209.0,3889
62094,215.343017578125,-191.09811572999283,-13461209.0,3889
