Time,axis_3_raw_position_resolver_motor,axis_3_actual_position,raw_position_3_ext
64318,-9502634.0,-109.847319127121,3539
64417,-9502634.0,-109.847319127121,3539
64517,-9639635.0,-109.847319127121,3539
64617,-9639635.0,-109.847319127121,3539
64718,-9639635.0,-109.847319127121,3539
64818,-9639635.0,-109.847319127121,3539
64917,-9639635.0,-111.08716588139742,3539
65017,-9639635.0,-111.08716588139742,3539
65117,-9639635.0,-111.08716588139742,3539
65217,-9753624.0,-111.08716588139742,3539
65317,-9753624.0,-111.08716588139742,3539
65417,-9753624.0,-111.08716588139742,3429
65517,-9753624.0,-111.08716588139742,3429
65617,-9753624.0,-112.52175739039815,3429
65717,-9753624.0,-112.52175739039815,3429
65817,-9875636.0,-112.52175739039815,3429
65917,-9875636.0,-112.52175739039815,3429
66018,-9875636.0,-112.52175739039815,3429
66117,-9875636.0,-112.52175739039815,3429
66217,-9875636.0,-112.52175739039815,3429
66317,-9875636.0,-112.52175739039815,3429
66418,-9875636.0,-112.52175739039815,3429
66517,-9875636.0,-114.01778650478214,3429
66618,-9875636.0,-114.01778650478214,3429
66717,-9875636.0,-114.01778650478214,3429
66816,-10009822.0,-114.01778650478214,3429
66918,-10009822.0,-114.01778650478214,3429
67016,-10009822.0,-114.01778650478214,3429
67117,-10009822.0,-114.01778650478214,3429
67217,-10112444.0,-115.24565881039916,3329
67317,-10112444.0,-115.24565881039916,3329
67416,-10112444.0,-115.24565881039916,3329
67517,-10112444.0,-115.24565881039916,3329
67616,-10112444.0,-115.24565881039916,3329
67717,-10112444.0,-115.24565881039916,3329
67818,-10112444.0,-115.24565881039916,3329
67917,-10112444.0,-116.5295870751031,3329
68018,-10112444.0,-116.5295870751031,3329
68117,-10231783.0,-116.5295870751031,3329
68219,-10231783.0,-116.5295870751031,3329
68317,-10231783.0,-116.5295870751031,3329
68418,-10231783.0,-116.5295870751031,3329
68517,-10231783.0,-116.5295870751031,3329
68618,-10231783.0,-118.0400129502799,3329
68718,-10231783.0,-118.0400129502799,3329
68818,-10354993.0,-118.0400129502799,3329
68917,-10354993.0,-118.0400129502799,3329
69018,-10354993.0,-118.0400129502799,3225
69118,-10354993.0,-118.0400129502799,3225
69217,-10354993.0,-118.0400129502799,3225
69318,-10354993.0,-119.22066159529638,3225
69418,-10354993.0,-119.22066159529638,3225
69516,-10473584.0,-119.22066159529638,3225
69618,-10473584.0,-119.22066159529638,3225
69717,-10473584.0,-119.22066159529638,3225
69818,-10473584.0,-119.22066159529638,3225
69919,-10473584.0,-119.22066159529638,3225
70017,-10473584.0,-120.61310258797594,3225
70117,-10473584.0,-120.61310258797594,3225
70217,-10583064.0,-120.61310258797594,3225
70317,-10583064.0,-120.61310258797594,3225
70417,-10583064.0,-120.61310258797594,3225
70517,-10583064.0,-120.61310258797594,3225
70617,-10583064.0,-120.61310258797594,3225
70718,-10583064.0,-120.61310258797594,3225
70818,-10583064.0,-120.61310258797594,3225
70917,-10583064.0,-122.09408365953126,3225
71019,-10583064.0,-122.09408365953126,3225
71116,-10721882.0,-122.09408365953126,3121
71218,-10721882.0,-122.09408365953126,3121
71316,-10721882.0,-122.09408365953126,3121
71417,-10721882.0,-122.09408365953126,3121
71517,-10721882.0,-123.41972825253245,3121
71617,-10721882.0,-123.41972825253245,3121
71717,-10721882.0,-123.41972825253245,3121
71817,-10832189.0,-123.41972825253245,3121
71917,-10832189.0,-123.41972825253245,3121
72017,-10832189.0,-123.41972825253245,3121
72118,-10832189.0,-123.41972825253245,3121
72217,-10832189.0,-124.68925975644358,3121
72318,-10832189.0,-124.68925975644358,3121
72417,-10941417.0,-124.68925975644358,3121
72517,-10941417.0,-124.68925975644358,3121
72617,-10941417.0,-124.68925975644358,3121
72717,-10941417.0,-124.68925975644358,3121
72817,-10941417.0,-124.68925975644358,3121
72918,-10941417.0,-126.01353322936926,3019
73017,-10941417.0,-126.01353322936926,3019
73117,-11063865.0,-126.01353322936926,3019
73218,-11063865.0,-126.01353322936926,3019
73326,-11063865.0,-126.01353322936926,3019
73417,-11063865.0,-126.01353322936926,3019
73522,-11063865.0,-126.01353322936926,3019
73616,-11063865.0,-127.30526545250294,3019
73718,-11063865.0,-127.30526545250294,3019
73817,-11063865.0,-127.30526545250294,3019
73917,-11146971.0,-127.30526545250294,3019
74017,-11146971.0,-127.30526545250294,3019
74117,-11146971.0,-127.30526545250294,3019
74217,-11146971.0,-127.30526545250294,3019
74317,-11146971.0,-127.30526545250294,3019
74417,-11146971.0,-127.36533193781071,3019
74517,-11146971.0,-127.36533193781071,3019
74617,-11146975.0,-127.36533193781071,3019
74718,-11146975.0,-127.36533193781071,3019
74817,-11146975.0,-127.36533193781071,2979
74917,-11146975.0,-127.36533193781071,2979
75018,-11146975.0,-127.36533193781071,2979
75118,-11146975.0,-127.36530908580944,2979
75217,-11146975.0,-127.36530908580944,2979
75318,-11146974.0,-127.36530908580944,2979
75418,-11146974.0,-127.36530908580944,2979
75517,-11146974.0,-127.36530908580944,2979
75617,-11146974.0,-127.36530908580944,2979
75717,-11146974.0,-127.36530908580944,2979
75817,-11146974.0,-127.36529765980882,2979
75917,-11146974.0,-127.36529765980882,2979
76018,-11146969.0,-127.36529765980882,2979
76118,-11146969.0,-127.36529765980882,2979
76217,-11146969.0,-127.36529765980882,2979
76318,-11146969.0,-127.36529765980882,2979
76419,-11146969.0,-127.36529765980882,2979
76518,-11146969.0,-127.36529765980882,2979
76622,-11146969.0,-127.36529765980882,2979
76717,-11146961.0,-127.36529765980882,2979
76818,-11146961.0,-127.36529765980882,2979
76918,-11146961.0,-127.36529765980882,2979
77017,-11146961.0,-127.36529765980882,2979
