Time,axis_3_raw_position_resolver_motor,axis_3_actual_position,axis_3_enc_position_resolver_motor,raw_position_3_ext
32847,1354669.0,15.761745105974786,96.85546875,1027
32948,1354669.0,15.761745105974786,96.85546875,1027
33048,1354669.0,15.761745105974786,96.85546875,1027
33147,1354669.0,15.761745105974786,96.85546875,1027
33248,1354669.0,15.761745105974786,96.85546875,1027
33346,1354669.0,15.761745105974786,96.85546875,1027
33447,1354669.0,15.761745105974786,96.85546875,1027
33547,1206208.0,14.140726970707838,96.85546875,1027
33648,1206208.0,14.140726970707838,96.85546875,1027
33748,1206208.0,14.140726970707838,358.3245849609375,1027
33847,1206208.0,14.140726970707838,358.3245849609375,1027
33947,1206208.0,14.140726970707838,358.3245849609375,1027
34046,1206208.0,14.140726970707838,358.3245849609375,933
34147,1206208.0,14.140726970707838,358.3245849609375,933
34246,1206208.0,14.140726970707838,358.3245849609375,933
34349,1206208.0,14.140726970707838,358.3245849609375,933
34447,1206208.0,12.495291472096264,358.3245849609375,933
34547,1206208.0,12.495291472096264,358.3245849609375,933
34646,1053817.0,12.495291472096264,264.70458984375,933
34746,1053817.0,12.495291472096264,264.70458984375,933
34846,1053817.0,12.495291472096264,264.70458984375,933
34947,1053817.0,12.495291472096264,264.70458984375,933
35046,1053817.0,12.495291472096264,264.70458984375,933
35146,1053817.0,10.876809908969003,264.70458984375,933
35247,1053817.0,10.876809908969003,264.70458984375,933
35347,921154.0,10.876809908969003,264.70458984375,933
35447,921154.0,10.876809908969003,264.70458984375,933
35546,921154.0,10.876809908969003,254.970703125,933
35647,921154.0,10.876809908969003,254.970703125,933
35747,921154.0,10.876809908969003,254.970703125,933
35846,921154.0,10.876809908969003,254.970703125,933
35947,921154.0,10.876809908969003,254.970703125,933
36047,921154.0,9.32926095774789,254.970703125,834
36148,921154.0,9.32926095774789,254.970703125,834
36247,785850.0,9.32926095774789,254.970703125,834
36347,785850.0,9.32926095774789,254.970703125,834
36447,785850.0,9.32926095774789,200.3082275390625,834
36547,785850.0,9.32926095774789,200.3082275390625,834
36648,785850.0,9.32926095774789,200.3082275390625,834
36747,785850.0,9.32926095774789,200.3082275390625,834
36847,785850.0,9.32926095774789,200.3082275390625,834
36946,785850.0,7.616949077453537,200.3082275390625,834
37047,785850.0,7.616949077453537,200.3082275390625,834
37146,640861.0,7.616949077453537,200.3082275390625,834
37248,640861.0,7.616949077453537,200.3082275390625,834
37346,640861.0,7.616949077453537,108.7152099609375,834
37448,640861.0,7.616949077453537,108.7152099609375,834
37547,640861.0,7.616949077453537,108.7152099609375,834
37647,640861.0,7.616949077453537,108.7152099609375,834
37748,640861.0,7.616949077453537,108.7152099609375,834
37847,640861.0,5.947301883508663,108.7152099609375,736
37950,640861.0,5.947301883508663,108.7152099609375,736
38047,497683.0,5.947301883508663,108.7152099609375,736
38147,497683.0,5.947301883508663,108.7152099609375,736
38247,497683.0,5.947301883508663,10.458984375,736
38346,497683.0,5.947301883508663,10.458984375,736
38446,497683.0,5.947301883508663,10.458984375,736
38547,497683.0,5.947301883508663,10.458984375,736
38647,497683.0,4.255111190322355,10.458984375,736
38746,497683.0,4.255111190322355,10.458984375,736
38847,497683.0,4.255111190322355,10.458984375,736
38946,333893.0,4.255111190322355,10.458984375,736
39046,333893.0,4.255111190322355,10.458984375,736
39147,333893.0,4.255111190322355,251.3177490234375,736
39247,333893.0,4.255111190322355,251.3177490234375,736
39350,333893.0,4.255111190322355,251.3177490234375,736
39447,333893.0,4.255111190322355,251.3177490234375,736
39547,333893.0,4.255111190322355,251.3177490234375,645
39647,333893.0,4.255111190322355,251.3177490234375,645
39747,333893.0,4.255111190322355,251.3177490234375,645
39848,183800.0,2.3753741228081577,251.3177490234375,645
39948,183800.0,2.3753741228081577,251.3177490234375,645
40046,183800.0,2.3753741228081577,137.4774169921875,645
40147,183800.0,2.3753741228081577,137.4774169921875,645
40247,183800.0,2.3753741228081577,137.4774169921875,645
40347,183800.0,2.3753741228081577,137.4774169921875,645
40446,183800.0,0.8605263853878494,137.4774169921875,645
40547,183800.0,0.8605263853878494,137.4774169921875,645
40648,49776.0,0.8605263853878494,137.4774169921875,645
40747,49776.0,0.8605263853878494,137.4774169921875,645
40847,49776.0,0.8605263853878494,137.4774169921875,645
40947,49776.0,0.8605263853878494,61.63330078125,645
41047,49776.0,0.8605263853878494,61.63330078125,645
41148,49776.0,0.8605263853878494,61.63330078125,645
41248,49776.0,0.8605263853878494,61.63330078125,645
41347,49776.0,0.8605263853878494,61.63330078125,550
41447,49776.0,0.8605263853878494,61.63330078125,550
41548,49776.0,-0.9011458176246984,61.63330078125,550
41679,49776.0,-0.9011458176246984,61.63330078125,550
41747,49776.0,-0.9011458176246984,61.63330078125,550
41847,-108652.0,-0.9011458176246984,325.1678466796875,550
41947,-108652.0,-0.9011458176246984,325.1678466796875,550
42047,-108652.0,-0.9011458176246984,325.1678466796875,550
42147,-108652.0,-0.9011458176246984,325.1678466796875,550
42247,-108652.0,-0.9011458176246984,325.1678466796875,550
42349,-108652.0,-0.9011458176246984,325.1678466796875,550
42446,-108652.0,-0.9011458176246984,325.1678466796875,550
42546,-256910.0,-2.6127721378812976,325.1678466796875,550
42647,-256910.0,-2.6127721378812976,325.1678466796875,550
42746,-256910.0,-2.6127721378812976,244.79736328125,550
42848,-256910.0,-2.6127721378812976,244.79736328125,550
42948,-256910.0,-2.6127721378812976,244.79736328125,550
43046,-256910.0,-2.6127721378812976,244.79736328125,550
43147,-256910.0,-2.6127721378812976,244.79736328125,454
43247,-256910.0,-2.6127721378812976,244.79736328125,454
43347,-256910.0,-2.6127721378812976,244.79736328125,454
43447,-402998.0,-4.231116589001009,244.79736328125,454
43546,-402998.0,-4.231116589001009,244.79736328125,454
43647,-402998.0,-4.231116589001009,149.2822265625,454
43747,-402998.0,-4.231116589001009,149.2822265625,454
43847,-402998.0,-4.231116589001009,149.2822265625,454
43947,-402998.0,-4.231116589001009,149.2822265625,454
44046,-402998.0,-4.231116589001009,149.2822265625,454
44148,-402998.0,-4.231116589001009,149.2822265625,454
44247,-402998.0,-4.231116589001009,149.2822265625,454
44350,-402998.0,-6.007139848803847,149.2822265625,454
44447,-402998.0,-6.007139848803847,149.2822265625,454
44547,-555338.0,-6.007139848803847,347.684326171875,454
44648,-555338.0,-6.007139848803847,347.684326171875,454
44747,-555338.0,-6.007139848803847,347.684326171875,454
44847,-555338.0,-6.007139848803847,347.684326171875,454
44947,-555338.0,-6.007139848803847,347.684326171875,454
45047,-555338.0,-6.007139848803847,347.684326171875,358
45147,-555338.0,-6.007139848803847,347.684326171875,358
45247,-701706.0,-7.707500132440043,347.684326171875,358
45347,-701706.0,-7.707500132440043,347.684326171875,358
45446,-701706.0,-7.707500132440043,291.5771484375,358
45547,-701706.0,-7.707500132440043,291.5771484375,358
45646,-701706.0,-7.707500132440043,291.5771484375,358
45748,-701706.0,-7.707500132440043,291.5771484375,358
45847,-701706.0,-7.707500132440043,291.5771484375,358
45947,-701706.0,-7.707500132440043,291.5771484375,358
46047,-701706.0,-7.707500132440043,291.5771484375,358
46148,-849689.0,-9.349884888883617,291.5771484375,358
46248,-849689.0,-9.349884888883617,291.5771484375,358
46348,-849689.0,-9.349884888883617,209.630126953125,358
46447,-849689.0,-9.349884888883617,209.630126953125,358
46547,-849689.0,-9.349884888883617,209.630126953125,358
46647,-849689.0,-9.349884888883617,209.630126953125,358
46746,-849689.0,-9.349884888883617,209.630126953125,358
46847,-849689.0,-9.349884888883617,209.630126953125,262
46947,-849689.0,-9.349884888883617,209.630126953125,262
47047,-996203.0,-11.023394071041164,209.630126953125,262
47147,-996203.0,-11.023394071041164,209.630126953125,262
47246,-996203.0,-11.023394071041164,154.676513671875,262
47346,-996203.0,-11.023394071041164,154.676513671875,262
47447,-996203.0,-11.023394071041164,154.676513671875,262
47547,-996203.0,-11.023394071041164,154.676513671875,262
47646,-996203.0,-11.023394071041164,154.676513671875,262
47748,-996203.0,-12.525536095761789,154.676513671875,262
47848,-996203.0,-12.525536095761789,154.676513671875,262
47948,-1120266.0,-12.525536095761789,154.676513671875,262
48046,-1120266.0,-12.525536095761789,154.676513671875,262
48146,-1120266.0,-12.525536095761789,161.8450927734375,262
48247,-1120266.0,-12.525536095761789,161.8450927734375,262
48346,-1120266.0,-12.525536095761789,161.8450927734375,262
48447,-1120266.0,-12.525536095761789,161.8450927734375,262
48547,-1120266.0,-12.525536095761789,161.8450927734375,262
48646,-1120266.0,-14.099524812438899,161.8450927734375,262
48747,-1120266.0,-14.099524812438899,161.8450927734375,262
48846,-1263995.0,-14.099524812438899,111.0662841796875,161
48947,-1263995.0,-14.099524812438899,111.0662841796875,161
49046,-1263995.0,-14.099524812438899,111.0662841796875,161
49148,-1263995.0,-14.099524812438899,111.0662841796875,161
49246,-1263995.0,-14.099524812438899,111.0662841796875,161
49347,-1263995.0,-14.099524812438899,111.0662841796875,161
49448,-1263995.0,-14.099524812438899,111.0662841796875,161
49547,-1263995.0,-15.71613251146297,111.0662841796875,161
49647,-1263995.0,-15.71613251146297,111.0662841796875,161
49746,-1411965.0,-15.71613251146297,36.01318359375,161
49847,-1411965.0,-15.71613251146297,36.01318359375,161
49948,-1411965.0,-15.71613251146297,36.01318359375,161
50048,-1411965.0,-15.71613251146297,36.01318359375,161
50146,-1411965.0,-17.313510251428077,36.01318359375,161
50247,-1411965.0,-17.313510251428077,36.01318359375,161
50347,-1550540.0,-17.313510251428077,36.01318359375,161
50447,-1550540.0,-17.313510251428077,36.01318359375,161
50546,-1550540.0,-17.313510251428077,36.01318359375,161
50646,-1550540.0,-17.313510251428077,346.97021484375,66
50748,-1550540.0,-17.313510251428077,346.97021484375,66
50847,-1550540.0,-17.313510251428077,346.97021484375,66
50947,-1550540.0,-17.313510251428077,346.97021484375,66
51046,-1550540.0,-17.313510251428077,346.97021484375,66
51147,-1550540.0,-17.313510251428077,346.97021484375,66
51249,-1550540.0,-19.02365119160288,346.97021484375,66
51347,-1550540.0,-19.02365119160288,346.97021484375,66
51447,-1698080.0,-19.02365119160288,227.548828125,66
51547,-1698080.0,-19.02365119160288,227.548828125,66
51649,-1698080.0,-19.02365119160288,227.548828125,66
51746,-1698080.0,-19.02365119160288,227.548828125,66
51851,-1698080.0,-19.02365119160288,227.548828125,66
51947,-1698080.0,-19.02365119160288,227.548828125,66
52047,-1698080.0,-19.02365119160288,227.548828125,66
52146,-1698080.0,-20.823657626726433,227.548828125,66
52247,-1698080.0,-20.823657626726433,227.548828125,66
52346,-1846394.0,-20.823657626726433,145.17333984375,4063
52446,-1846394.0,-20.823657626726433,145.17333984375,4063
52547,-1846394.0,-20.823657626726433,145.17333984375,4063
52647,-1846394.0,-20.823657626726433,145.17333984375,4063
52748,-1846394.0,-20.823657626726433,145.17333984375,4063
52847,-1846394.0,-20.823657626726433,145.17333984375,4063
52946,-1846394.0,-20.823657626726433,145.17333984375,4063
53046,-1846394.0,-22.34712056862117,145.17333984375,4063
53149,-1846394.0,-22.34712056862117,145.17333984375,4063
53246,-1983930.0,-22.34712056862117,129.3695068359375,4063
53348,-1983930.0,-22.34712056862117,129.3695068359375,4063
53446,-1983930.0,-22.34712056862117,129.3695068359375,4063
53546,-1983930.0,-22.34712056862117,129.3695068359375,4063
53647,-1983930.0,-22.34712056862117,129.3695068359375,4063
53748,-1983930.0,-22.34712056862117,129.3695068359375,4063
53848,-1983930.0,-22.34712056862117,129.3695068359375,4063
53946,-2124985.0,-23.929256023746905,129.3695068359375,4063
54046,-2124985.0,-23.929256023746905,129.3695068359375,4063
54147,-2124985.0,-23.929256023746905,54.393310546875,3962
54247,-2124985.0,-23.929256023746905,54.393310546875,3962
54347,-2124985.0,-23.929256023746905,54.393310546875,3962
54447,-2124985.0,-23.929256023746905,54.393310546875,3962
54548,-2124985.0,-23.929256023746905,54.393310546875,3962
54647,-2124985.0,-23.929256023746905,54.393310546875,3962
54747,-2124985.0,-23.929256023746905,54.393310546875,3962
54846,-2277231.0,-25.67693137598867,54.393310546875,3962
54947,-2277231.0,-25.67693137598867,54.393310546875,3962
55046,-2277231.0,-25.67693137598867,326.151123046875,3962
55146,-2277231.0,-25.67693137598867,326.151123046875,3962
55249,-2277231.0,-25.67693137598867,326.151123046875,3962
55346,-2277231.0,-25.67693137598867,326.151123046875,3962
55447,-2277231.0,-25.67693137598867,326.151123046875,3962
55546,-2277231.0,-27.175017170485923,326.151123046875,3962
55647,-2277231.0,-27.175017170485923,326.151123046875,3962
55747,-2403740.0,-27.175017170485923,350.035400390625,3962
55847,-2403740.0,-27.175017170485923,350.035400390625,3962
55947,-2403740.0,-27.175017170485923,350.035400390625,3962
56046,-2403740.0,-27.175017170485923,350.035400390625,3867
56146,-2403740.0,-27.175017170485923,350.035400390625,3867
56246,-2403740.0,-27.175017170485923,350.035400390625,3867
56347,-2403740.0,-27.175017170485923,350.035400390625,3867
56446,-2403740.0,-28.85060588475799,350.035400390625,3867
56548,-2403740.0,-28.85060588475799,350.035400390625,3867
56648,-2403740.0,-28.85060588475799,350.035400390625,3867
56746,-2555808.0,-28.85060588475799,211.4263916015625,3867
56847,-2555808.0,-28.85060588475799,211.4263916015625,3867
56947,-2555808.0,-28.85060588475799,211.4263916015625,3867
57047,-2555808.0,-28.85060588475799,211.4263916015625,3867
57147,-2555808.0,-28.85060588475799,211.4263916015625,3867
57247,-2555808.0,-28.85060588475799,211.4263916015625,3867
57347,-2555808.0,-30.486295004832844,211.4263916015625,3867
57448,-2555808.0,-30.486295004832844,211.4263916015625,3867
57546,-2692220.0,-30.486295004832844,151.051025390625,3867
57648,-2692220.0,-30.486295004832844,151.051025390625,3867
57746,-2692220.0,-30.486295004832844,151.051025390625,3765
57846,-2692220.0,-30.486295004832844,151.051025390625,3765
57946,-2692220.0,-30.486295004832844,151.051025390625,3765
58047,-2692220.0,-30.486295004832844,151.051025390625,3765
58146,-2692220.0,-30.486295004832844,151.051025390625,3765
58247,-2692220.0,-32.08492960486716,151.051025390625,3765
58348,-2692220.0,-32.08492960486716,151.051025390625,3765
58447,-2831664.0,-32.08492960486716,151.051025390625,3765
58547,-2831664.0,-32.08492960486716,151.051025390625,3765
58647,-2831664.0,-32.08492960486716,72.2186279296875,3765
58748,-2831664.0,-32.08492960486716,72.2186279296875,3765
58847,-2831664.0,-32.08492960486716,72.2186279296875,3765
58947,-2831664.0,-32.08492960486716,72.2186279296875,3765
59046,-2831664.0,-33.768208017562685,72.2186279296875,3765
59148,-2831664.0,-33.768208017562685,72.2186279296875,3765
59247,-2831664.0,-33.768208017562685,72.2186279296875,3765
59346,-2985850.0,-33.768208017562685,17.99560546875,3765
59447,-2985850.0,-33.768208017562685,17.99560546875,3765
59546,-2985850.0,-33.768208017562685,17.99560546875,3765
59646,-2985850.0,-33.768208017562685,17.99560546875,3765
59746,-2985850.0,-33.768208017562685,17.99560546875,3664
59848,-2985850.0,-33.768208017562685,17.99560546875,3664
59947,-2985850.0,-35.395487601174445,17.99560546875,3664
60046,-2985850.0,-35.395487601174445,17.99560546875,3664
60147,-2985850.0,-35.395487601174445,17.99560546875,3664
60246,-3125727.0,-35.395487601174445,335.2093505859375,3664
60346,-3125727.0,-35.395487601174445,335.2093505859375,3664
60447,-3125727.0,-35.395487601174445,335.2093505859375,3664
60548,-3125727.0,-35.395487601174445,335.2093505859375,3664
60647,-3125727.0,-36.93962017820742,335.2093505859375,3664
60746,-3125727.0,-36.93962017820742,335.2093505859375,3664
60848,-3125727.0,-36.93962017820742,335.2093505859375,3664
60947,-3260033.0,-36.93962017820742,335.2093505859375,3664
61047,-3260033.0,-36.93962017820742,335.2093505859375,3664
61146,-3260033.0,-36.93962017820742,217.08984375,3664
61246,-3260033.0,-36.93962017820742,217.08984375,3664
61347,-3260033.0,-36.93962017820742,217.08984375,3664
61446,-3260033.0,-36.93962017820742,217.08984375,3664
61547,-3260033.0,-36.93962017820742,217.08984375,3563
61648,-3260033.0,-36.93962017820742,217.08984375,3563
61746,-3260033.0,-38.80063003069034,217.08984375,3563
61848,-3260033.0,-38.80063003069034,217.08984375,3563
61947,-3260033.0,-38.80063003069034,217.08984375,3563
62047,-3419350.0,-38.80063003069034,217.08984375,3563
62148,-3419350.0,-38.80063003069034,217.08984375,3563
62247,-3419350.0,-38.80063003069034,91.0491943359375,3563
